hubspot_id,state,viability_score,candidate_office,official_office_name,office_level,office_type,election_date,general_election_result,general_votes_received,total_general_votes_cast,is_uncontested,outreach_id,campaign_id,outreach_name,outreach_title,script,outreach_status,outreach_type,outreach_date,message,phone_list_id,audience_request,voter_file_filter_id,outreach_created_at,outreach_updated_at
31892747829,Pennsylvania,0.1600000000,Northampton County Council,null,COUNTY,County Supervisor,2025-11-04,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
31969823346,California,2.5600000000,Nevada City Council,null,CITY,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32483388339,Texas,1.5100000000,Collin County Court-at-Law Judge - Court 1,null,COUNTY,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
32913109092,New Jersey,2.6300000000,Monmouth County: Neptune Township Committee,null,LOCAL,null,2025-11-04,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33001647015,Oregon,5.0000000000,Grants Pass 7 School Board - Seat 3,Grants Pass 7 School Board - Seat 3,LOCAL,School Board,2025-05-20,Lost General,2362.0000000000,4917.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33527849627,New York,0.9800000000,New York City Mayor,null,CITY,null,2025-11-04,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
33751993739,Ohio,3.0600000000,Preble County: Harrison Township Trustee,Preble County: Harrison Township Trustee,LOCAL,Town Council,2025-11-04,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35087792899,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35249285933,Washington,0.9900000000,Connell City Council - Position 3,Connell City Council - Position 3,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35495766695,Tennessee,0.0900000000,U.S. House of Representatives - Tennessee 9th Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
35690674772,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36148242518,New York,1.1100000000,Franklin Town Justice (Delaware County),null,CITY,Judge,2025-11-04,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36770225556,Virginia,3.7100000000,Carroll County School Board - Laurel Fork,Carroll County School Board - Laurel Fork,LOCAL,School Board,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
36834345650,Ohio,0.0900000000,Ohio House of Representatives - District 43,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37340834822,North Carolina,3.9600000000,Whitsett Town Council,Whitsett Town Council,CITY,Town Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
37970803821,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
38145845900,New Hampshire,0.3600000000,Merrimack County Register of Deeds,null,COUNTY,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
38804788637,Minnesota,2.4100000000,Golden Valley City Council,null,CITY,City Council,2025-11-04,Won General,null,null,Contested,null,null,null,null,null,null,null,null,null,null,null,null,null,null
38976388418,Minnesota,3.6200000000,Minneapolis City Estimate and Taxation Board,Minneapolis City Estimate And Taxation Board,CITY,Other,2025-11-04,Won General,35843.0000000000,106006.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39272881849,Georgia,null,Commissioner,null,null,Other,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39357584472,Florida,2.5400000000,Melbourne Beach Town Commission,Melbourne Beach Town Commission,CITY,Town Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39423819904,North Carolina,null,Rockingham City Council,null,CITY,null,2025-11-04,Not on Ballot,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39426112522,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39500843668,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
39512670860,Maryland,null,Maryland House of Delegates - District 11A,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40254712197,South Carolina,1.7600000000,Hartsville City Council - District 3,Hartsville City Council - District 3,CITY,City Council,2025-11-04,Lost General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40409717549,Massachusetts,3.5800000000,Holyoke City Council - At Large,Holyoke City Council - At Large,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40862147445,Iowa,null,Benton School Board - District 6,Benton School Board - District 6,LOCAL,School Board,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40894265954,Ohio,null,Bellbrook City Council,null,CITY,City Council,2025-11-04,Won General,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
40703833883,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
43392658469,North Carolina,null,U.S. House of Representatives - North Carolina 11th Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
44708312212,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
45006624530,Massachusetts,null,Massachusetts Governor,null,STATE,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
45229712511,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
48111841051,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
48744846704,Indiana,null,Elkhart County: Concord Township Board,null,TOWNSHIP,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
49297917958,Tennessee,null,Tennessee Governor,null,STATE,Statewide/Governor,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
19042414138,Missouri,2.4900000000,Pacific City Council - Ward 1,null,CITY,City Council,2024-04-02,Lost General,42.0000000000,99.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20188062343,District Of Columbia,0.3200000000,District of Columbia Mayor,null,COUNTY,Mayor,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
20928698985,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21345347431,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21656270129,New Jersey,2.6300000000,Bergen County: Teaneck Township Council,null,LOCAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21709960372,Massachusetts,0.3600000000,Massachusetts House of Representatives - 11th Norfolk District,null,STATE,State House,2024-11-05,Lost General,7644.0000000000,23903.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21905939008,Washington,0.7900000000,Clark County Council - District 4,null,COUNTY,County Supervisor,2024-11-05,Lost General,3650.0000000000,25787.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21993322271,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22324742437,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
22331415357,Indiana,2.0300000000,Sullivan Northeast School Board - District 1,null,LOCAL,School Board,2024-11-05,Won General,1622.0000000000,2897.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23181547388,Oregon,1.6600000000,Benton County Commission - Position 2,null,COUNTY,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23222436926,Illinois,1.0500000000,Kendall County Circuit Court Clerk,null,COUNTY,null,2024-11-05,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23250933332,Virginia,2.8600000000,Lovettsville Town Council,null,CITY,Town Council,2024-11-05,Won General,1189.0000000000,1265.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23510676766,Wyoming,0.8600000000,Sweetwater County 1 School Board - Rock Springs District,null,LOCAL,School Board,2024-11-05,Lost General,1010.0000000000,23102.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23525404195,California,2.0300000000,Manhattan Beach City Council,null,CITY,City Council,2024-11-05,Lost General,4089.0000000000,42429.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
23857150116,California,2.9000000000,Shasta College Board - Area C,null,LOCAL,School Board,2024-11-05,Won General,null,3832.0000000000,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
21979475893,New Jersey,0.3600000000,U.S. House of Representatives - New Jersey 1st Congressional District,null,FEDERAL,null,2026-11-03,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
